conversation_id,construct,construct_bipolar,survey_id,survey_name,survey_endTime
950263B6-44D5-4B6A-B29C-1558F42EC4DE,Rich in flavor,Mild,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:12.377833+00:00
950263B6-44D5-4B6A-B29C-1558F42EC4DE,Customizable,Standardized,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:12.377833+00:00
95CDD2F5-A098-4BB3-AE3B-219801EB2570,Mahshi,not Mahshi,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:13.433284+00:00
95CDD2F5-A098-4BB3-AE3B-219801EB2570,Om Ali,not Om Ali,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:13.433284+00:00
95CDD2F5-A098-4BB3-AE3B-219801EB2570,Koshari,not Koshari,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:13.433284+00:00
95CDD2F5-A098-4BB3-AE3B-219801EB2570,Feseekh,not Feseekh,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:13.433284+00:00
95CDD2F5-A098-4BB3-AE3B-219801EB2570,Molokhia,not Molokhia,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:13.433284+00:00
95CDD2F5-A098-4BB3-AE3B-219801EB2570,Koshari,not Koshari,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:13.433284+00:00
95DEBC5D-523C-4008-A25A-6135AA038277,Dessert,Other Types of Dishes,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.192580+00:00
95DEBC5D-523C-4008-A25A-6135AA038277,Main Dish,Other Dishes,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.192580+00:00
95DEBC5D-523C-4008-A25A-6135AA038277,Accompaniment,Main Dish,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.192580+00:00
95DEBC5D-523C-4008-A25A-6135AA038277,Main Dish,Side Dish,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.192580+00:00
95DEBC5D-523C-4008-A25A-6135AA038277,Dessert,Main Dish,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.192580+00:00
9846969B-1A42-401A-A523-BF366C75B662,Complex,Long-lasting,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.844452+00:00
9846969B-1A42-401A-A523-BF366C75B662,Healthy,Less Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.844452+00:00
9846969B-1A42-401A-A523-BF366C75B662,Cheap,Expensive,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.844452+00:00
984D0D59-3D29-409C-9D37-8E7BC4260116,Brothy,Dry,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.310480+00:00
984D0D59-3D29-409C-9D37-8E7BC4260116,Light,Rich,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.310480+00:00
984D0D59-3D29-409C-9D37-8E7BC4260116,Local,Global,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.310480+00:00
984D0D59-3D29-409C-9D37-8E7BC4260116,Strong,Mild,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.310480+00:00
9918B5F3-A189-4D9D-AFEC-F9340643CD0F,Mild,Sweet,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.437181+00:00
9918B5F3-A189-4D9D-AFEC-F9340643CD0F,Juicy,Standard,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.437181+00:00
9918B5F3-A189-4D9D-AFEC-F9340643CD0F,Easy,Difficult,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.437181+00:00
9918B5F3-A189-4D9D-AFEC-F9340643CD0F,Simple,Complex,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.437181+00:00
99E58FD7-78F3-4C55-913E-24B5788921D5,Comfort Food (Onion Soup),Main Meal (Steak),33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.945959+00:00
99E58FD7-78F3-4C55-913E-24B5788921D5,Healthy (Onion Soup),Unhealthy (Fried Chicken),33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.945959+00:00
99E58FD7-78F3-4C55-913E-24B5788921D5,Intense Flavor (Steak),Mild Flavor (Pasta),33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.945959+00:00
99E58FD7-78F3-4C55-913E-24B5788921D5,Easy to Prepare (Pizza),Complex to Prepare (Risotto),33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.945959+00:00
9AAF2302-4AE4-4630-A75A-C1E1DED5163C,Pad Thai,Sweet Noodle Dish,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.135811+00:00
9AAF2302-4AE4-4630-A75A-C1E1DED5163C,Chicken Tikka Masala,Spicy Curry,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.135811+00:00
9AAF2302-4AE4-4630-A75A-C1E1DED5163C,Cacio e Pepe,Cheesy Pasta,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:14.135811+00:00
9BA0E521-52A2-49D4-B2CE-632452B3ED1F,Beef Biryani,Roasted Chicken,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.392859+00:00
9BA0E521-52A2-49D4-B2CE-632452B3ED1F,Kadai Prawn,Other Recipes,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.392859+00:00
9C2AA561-B330-433C-8C23-43CDCBE23031,Opor Ayam: Special Occasions,Fried Rice (Everyday),b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.321883+00:00
9C2AA561-B330-433C-8C23-43CDCBE23031,Karedok: Healthy,Rendang (Rich),b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.321883+00:00
9C2AA561-B330-433C-8C23-43CDCBE23031,Gado-gado: Savory,Fried Rice/Chicken Garlic,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.321883+00:00
9C61AB69-DEEB-4724-B771-66752C9B0683,Japanese food,Other cuisines,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.131395+00:00
9C61AB69-DEEB-4724-B771-66752C9B0683,Easy to prepare,Complicated to prepare,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.131395+00:00
9C61AB69-DEEB-4724-B771-66752C9B0683,Very good salty dish,Sweet dish,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.131395+00:00
9C61AB69-DEEB-4724-B771-66752C9B0683,Difficult ingredients,Accessible ingredients,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.131395+00:00
9C71C20A-BBB0-4289-A00B-D040449C8D53,Hearty,Light,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:16.068036+00:00
9C71C20A-BBB0-4289-A00B-D040449C8D53,Rich in flavor,Bland,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:16.068036+00:00
9C71C20A-BBB0-4289-A00B-D040449C8D53,Well-rounded,Simple,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:16.068036+00:00
9C71C20A-BBB0-4289-A00B-D040449C8D53,Easy to eat,Difficult to prepare,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:16.068036+00:00
9C71C20A-BBB0-4289-A00B-D040449C8D53,Pure in taste,Heavy,a216d763-71dd-4509-a694-d68cb28de496,Praise,2025-01-08 07:37:16.068036+00:00
9CDE587F-A989-4384-9F31-8C7F630A7339,Preparation Ease,Time-consuming,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.640936+00:00
9CDE587F-A989-4384-9F31-8C7F630A7339,Oil & Carbohydrates,Low Carb,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.640936+00:00
9CDE587F-A989-4384-9F31-8C7F630A7339,Plant Protein,Animal Protein,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.640936+00:00
9CDE587F-A989-4384-9F31-8C7F630A7339,Carbohydrates,Proteins,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.640936+00:00
9CDE587F-A989-4384-9F31-8C7F630A7339,Carbohydrates,Proteins,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.640936+00:00
9D9387B4-92CA-4469-A2C6-DD38C9203388,Colorful,Simple,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:24.105807+00:00
9D9387B4-92CA-4469-A2C6-DD38C9203388,Powerful,Distracted,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:24.105807+00:00
9D9387B4-92CA-4469-A2C6-DD38C9203388,Refreshing,Calming,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:24.105807+00:00
9DB68C28-D17B-4467-93C2-CFF3B9C53F47,Chocolate Lava Cake,Fruit Tart,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
9DB68C28-D17B-4467-93C2-CFF3B9C53F47,Chicken Alfredo Pasta,Vegetable Stir-Fry,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
9DB68C28-D17B-4467-93C2-CFF3B9C53F47,Bruschetta with Tomato and Basil,Stuffed Mushrooms,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
9E992753-3254-4B18-A5FF-EB2A4931E1D5,Richness,Creamy Texture,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.129828+00:00
9E992753-3254-4B18-A5FF-EB2A4931E1D5,Sweetness,Texture,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.129828+00:00
9E992753-3254-4B18-A5FF-EB2A4931E1D5,Creaminess,Flavor Balance,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.129828+00:00
9F200B69-EBE6-4C2E-884B-2B283D1342D1,Wheat-based,Grain-based,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
9F200B69-EBE6-4C2E-884B-2B283D1342D1,Easy,Complex,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
9F200B69-EBE6-4C2E-884B-2B283D1342D1,Sweet,Spicy,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
9F200B69-EBE6-4C2E-884B-2B283D1342D1,Light,Heavy,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,
9F77FA01-BCA7-402A-ADE3-224A98411D19,Meal Occasion,Common Dish,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.795597+00:00
9F77FA01-BCA7-402A-ADE3-224A98411D19,Popularity,Unpopular,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.795597+00:00
9F77FA01-BCA7-402A-ADE3-224A98411D19,Complexity,Simple,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.795597+00:00
9F77FA01-BCA7-402A-ADE3-224A98411D19,Sweetness,Savory,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.795597+00:00
9F77FA01-BCA7-402A-ADE3-224A98411D19,Simplicity,Complexity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.795597+00:00
9FC6463C-5486-419C-A668-459045BAF788,beef,not beef,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.054213+00:00
9FC6463C-5486-419C-A668-459045BAF788,cookie,not cookie,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.054213+00:00
9FC6463C-5486-419C-A668-459045BAF788,apple,not apple,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.054213+00:00
9FF6E76C-182B-409B-8F9F-77D1C41A38D3,Spaghetti Carbonara: Unique,not Spaghetti Carbonara,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.953071+00:00
9FF6E76C-182B-409B-8F9F-77D1C41A38D3,Apple Pie: Traditional,Modern,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.953071+00:00
9FF6E76C-182B-409B-8F9F-77D1C41A38D3,Sushi Rolls: Artistic,Casual,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.953071+00:00
9FF6E76C-182B-409B-8F9F-77D1C41A38D3,Chicken Curry: Complex,Straightforward,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.953071+00:00
A0C6B63E-CA0E-4D57-8054-CC922A07E59E,Complexidade de preparo,Fácil de preparar,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.887875+00:00
A0C6B63E-CA0E-4D57-8054-CC922A07E59E,Tipo de prato,Prato principal,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.887875+00:00
A0C6B63E-CA0E-4D57-8054-CC922A07E59E,Preparo mais difícil,Fácil de preparar,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.887875+00:00
A0C6B63E-CA0E-4D57-8054-CC922A07E59E,Vários ingredientes,Simplicidade,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.887875+00:00
A0C6B63E-CA0E-4D57-8054-CC922A07E59E,Simplicidade,Complexidade,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.887875+00:00
A0F76C23-43CA-4079-869E-E8111FCC3FD3,Protein content,Carbohydrate-based,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.081756+00:00
A0F76C23-43CA-4079-869E-E8111FCC3FD3,Base ingredient,not Base ingredient,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.081756+00:00
A0F76C23-43CA-4079-869E-E8111FCC3FD3,Cuisine type,not Cuisine type,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.081756+00:00
A0F76C23-43CA-4079-869E-E8111FCC3FD3,Cuisine origin,Fusion cuisine,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.081756+00:00
A1A5A8CB-1DA3-4B48-B4D7-82AFE37536A6,Meat-Based,not Meat-Based,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.681384+00:00
A1A5A8CB-1DA3-4B48-B4D7-82AFE37536A6,Satisfying,not Satisfying,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.681384+00:00
A1A5A8CB-1DA3-4B48-B4D7-82AFE37536A6,Seafood,not Seafood,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.681384+00:00
A205E50F-067A-4FE2-BBC5-7B1FA77BD901,Original Taste of Milk,Flavored,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.995835+00:00
A205E50F-067A-4FE2-BBC5-7B1FA77BD901,Pungent,Mild,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.995835+00:00
A205E50F-067A-4FE2-BBC5-7B1FA77BD901,Rich,Subtle,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.995835+00:00
A205E50F-067A-4FE2-BBC5-7B1FA77BD901,Aromatic,Plain,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.995835+00:00
A272F80C-64AE-446A-8FF3-E7AA8EADDCEB,Easy to make,not Easy to make,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.280738+00:00
A272F80C-64AE-446A-8FF3-E7AA8EADDCEB,Occasion-specific,not Occasion-specific,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.280738+00:00
A272F80C-64AE-446A-8FF3-E7AA8EADDCEB,Utensil required,not Utensil required,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.280738+00:00
A272F80C-64AE-446A-8FF3-E7AA8EADDCEB,Sweet,not Sweet,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.280738+00:00
A272F80C-64AE-446A-8FF3-E7AA8EADDCEB,Healthy,not Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.280738+00:00
A272F80C-64AE-446A-8FF3-E7AA8EADDCEB,Liquid,not Liquid,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.280738+00:00
A2D3F9D6-8794-44B7-8EDC-98D0F05870B7,Crisp,Soft,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
A2D3F9D6-8794-44B7-8EDC-98D0F05870B7,More Healthy,Less Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
A2D3F9D6-8794-44B7-8EDC-98D0F05870B7,Can Keep Longer,Spoils Quickly,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
A2D3F9D6-8794-44B7-8EDC-98D0F05870B7,Expensive,Cheap,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,
A340EA7B-037D-4086-9B9E-AC44241CC5B6,Shelf Life,Perishable,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.105261+00:00
A340EA7B-037D-4086-9B9E-AC44241CC5B6,Healthiness,Unhealthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:22.105261+00:00
A43D5203-CB0B-4E47-8B14-3DA644904DAC,Complex,Keeps Longer,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.775016+00:00
A43D5203-CB0B-4E47-8B14-3DA644904DAC,Healthy,Less Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.775016+00:00
A43D5203-CB0B-4E47-8B14-3DA644904DAC,Cheap,Expensive,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.775016+00:00
A5386669-19E2-4678-9F63-5B267FCBE252,Simplicity,Elaborateness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.358300+00:00
A5386669-19E2-4678-9F63-5B267FCBE252,Richness,Blandness,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.358300+00:00
A5386669-19E2-4678-9F63-5B267FCBE252,Strong aroma,Mild aroma,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.358300+00:00
A5386669-19E2-4678-9F63-5B267FCBE252,Spiciness,Sweet,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:20.358300+00:00
A5B4DE48-36FE-4261-933F-7D177CFF3FE1,Italian,Asian,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.467044+00:00
A5B4DE48-36FE-4261-933F-7D177CFF3FE1,Meal,Snack,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.467044+00:00
A5B4DE48-36FE-4261-933F-7D177CFF3FE1,Simple,Complex,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.467044+00:00
A5B4DE48-36FE-4261-933F-7D177CFF3FE1,Savory,Sweet,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.467044+00:00
A5B4DE48-36FE-4261-933F-7D177CFF3FE1,Simple,Complex,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.467044+00:00
A5B4DE48-36FE-4261-933F-7D177CFF3FE1,Individual,Shared,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.467044+00:00
A696D2AC-6B93-48EC-9670-C1912BEA4692,Caesar Salad,not Caesar Salad,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.048790+00:00
A696D2AC-6B93-48EC-9670-C1912BEA4692,Chocolate Chip Cookies,not Chocolate Chip Cookies,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.048790+00:00
A696D2AC-6B93-48EC-9670-C1912BEA4692,Vegetable Stir Fry,not Vegetable Stir Fry,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.048790+00:00
A696D2AC-6B93-48EC-9670-C1912BEA4692,Beef Stroganoff,not Beef Stroganoff,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.048790+00:00
A696D2AC-6B93-48EC-9670-C1912BEA4692,Chicken Tikka Masala,not Chicken Tikka Masala,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.048790+00:00
A696D2AC-6B93-48EC-9670-C1912BEA4692,Pasta Primavera,not Pasta Primavera,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.048790+00:00
A6AE144C-D56C-41D0-B281-F474B06541D3,Variety,Simplicity,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.189522+00:00
A6AE144C-D56C-41D0-B281-F474B06541D3,Texture,Soft,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.189522+00:00
A6AE144C-D56C-41D0-B281-F474B06541D3,Cost,Affordable,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.189522+00:00
A6AE144C-D56C-41D0-B281-F474B06541D3,Healthiness,Junk food,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.189522+00:00
A6AE144C-D56C-41D0-B281-F474B06541D3,Complexity,Simple,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:19.189522+00:00
A7DDCCBA-6218-4EE9-B9F6-3B1EB06291E8,Long-lasting,not Long-lasting,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.794385+00:00
A7DDCCBA-6218-4EE9-B9F6-3B1EB06291E8,Complex,not Complex,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.794385+00:00
A7DDCCBA-6218-4EE9-B9F6-3B1EB06291E8,Less Healthy,not Less Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.794385+00:00
A7DDCCBA-6218-4EE9-B9F6-3B1EB06291E8,Healthy,not Healthy,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.794385+00:00
A7DDCCBA-6218-4EE9-B9F6-3B1EB06291E8,Expensive,not Expensive,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.794385+00:00
A7DDCCBA-6218-4EE9-B9F6-3B1EB06291E8,Cheap,not Cheap,710e2dc7-120e-4cc6-a35a-849df7fa4f66,Neutural,2025-01-08 07:37:21.794385+00:00
A86D6035-37EB-4878-8D20-DC3637B2559C,Bold,Comforting,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.979354+00:00
A86D6035-37EB-4878-8D20-DC3637B2559C,Indulgent,Light,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.979354+00:00
A86D6035-37EB-4878-8D20-DC3637B2559C,Luxurious,Simple,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.979354+00:00
A86D6035-37EB-4878-8D20-DC3637B2559C,Fresh,Hearty,edf4c10a-22fb-41a7-ae08-ff14a665a4cb,Positive,2025-01-08 07:37:10.979354+00:00
A8F4E2AA-5917-4C0B-BFC4-F0E3E05ED442,Intense,Mild,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.507968+00:00
A8F4E2AA-5917-4C0B-BFC4-F0E3E05ED442,Quick,Time-consuming,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.507968+00:00
A8F4E2AA-5917-4C0B-BFC4-F0E3E05ED442,Seasonal,not Seasonal,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.507968+00:00
A8F4E2AA-5917-4C0B-BFC4-F0E3E05ED442,Meatless,not Meatless,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.507968+00:00
A8F4E2AA-5917-4C0B-BFC4-F0E3E05ED442,Sweet,Savory,33d6c3f1-783f-4f54-b313-39eeeb08f2eb,Contrast and Reflection,2025-01-08 07:37:23.507968+00:00
A955E614-F765-4F2B-B16E-7213158B8D3A,Creamy,Fresh,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.758887+00:00
A955E614-F765-4F2B-B16E-7213158B8D3A,Comforting,Vibrant,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.758887+00:00
A955E614-F765-4F2B-B16E-7213158B8D3A,Rich,Balanced,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.758887+00:00
A955E614-F765-4F2B-B16E-7213158B8D3A,Decadent,Light,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.758887+00:00
A955E614-F765-4F2B-B16E-7213158B8D3A,Indulgent,Simple,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.758887+00:00
A955E614-F765-4F2B-B16E-7213158B8D3A,Bold,Mild,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:18.758887+00:00
A9846681-1FC4-4345-AE3D-1CA83DAD31E2,Goat cheese - tangy,Ukrainian borscht - meaty and liquid,b2b8d8e1-3557-4355-853e-3fb64b7cb6c5,Construct Elaboration,2025-01-08 07:37:17.672373+00:00
